"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Policy","OS Version","Zones","State","Offline Date","Agent Version","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","OCB-DEV","OCB-dev","","","150.150.70.86","00-50-56-B0-FF-92","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/4/2019 10:38:41 PM","28078","0","0","1","0","0","0","OCB-DEV\SAP,OCB-DEV\INFADMIN","Not Running"
"Protected","ECMPBLAZON","ECMPBLAZON","","","150.150.70.71","00-50-56-B0-C4-9A","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/15/2018 3:11:55 PM","30419","0","0","0","0","0","0","ECMPBLAZON\INFADMIN","Not Running"
"Protected","DOCUWARE","DOCUWARE.ADBancat.hn","CN=DOCUWARE, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.215","00-50-56-B0-15-31","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:27:18 PM","77058","2","0","0","0","0","0","ADBANCAT\DOCUSERVICES","Not Running"
"Protected","VSRV-PARISPROD","VSRV-PARISPROD.ADBancat.hn","CN=VSRV-PARISPROD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.147","00-50-56-B0-BC-37","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","5/22/2019 2:18:20 AM","11579","0","0","3","0","0","0","VSRV-PARISPROD\OPERADOR","Not Running"
"Protected","VSRVACFAPP","VSRVACFAPP.ADBancat.hn","CN=VSRVACFAPP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.137","00-50-56-9A-00-AE","5-AQT MPT SCB","Win32NT, Service Pack 1","BASA HN SERVERS PRD","Offline","6/29/2019 4:31:06 AM","2.0.1510","3/7/2019 12:06:34 AM","30505","0","0","1","0","0","0","VSRVACFAPP\INFADMIN","Not Running"
"Protected","HNDESBANCAEMPRE","HNDESBANCAEMPRESAOCB_APP1.ADBancat.hn","","","150.150.6.59","00-50-56-B0-AA-1E","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/3/2019 2:52:17 PM","53071","0","0","0","0","0","0","ADBANCAT\LMURILLO,ADBANCAT\COVIEDO,ADBANCAT\LMURILLO.ADMIN,HNDESBANCAEMPRE\INFADMIN","Not Running"
"Protected","SVR-SOCKETSQAS","SVR-SOCKETSQAS","","","10.128.254.25","00-50-56-B0-37-70","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS QAS","Online","","2.0.1530","11/26/2018 9:40:13 PM","39242","0","0","1","0","0","0","SVR-SOCKETSQAS\INFADMIN","Not Running"
"Protected","VSRVSAPBOBIPRD","VSRVSAPBOBIPRD.ADBancat.hn","CN=VSRVSAPBOBIPRD, OU=Servidores  red 60 y otros, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.55","00-50-56-B0-A6-9A","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Offline","11/21/2018 5:47:10 AM","2.0.1494","11/16/2018 5:08:00 PM","740","0","0","0","0","0","0","","Not Running"
"Protected","VSRVCEMPAPP-QAS","VSRVCEMPAPP-QAS","","","10.128.254.24","00-50-56-B0-7D-E5","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS QAS","Online","","2.0.1530","3/1/2019 10:23:20 PM","42717","0","0","1","0","0","0","VSRVCEMPAPP-QAS\INFADMIN","Not Running"
"Protected","SSO-DB2-CON","SSO-DB2-CON.ADBancat.hn","CN=SSO-DB2-CON, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.18, 192.168.157.6","00-50-56-9A-17-C8,00-50-56-9A-2F-1D","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1510","3/13/2019 3:14:24 AM","35486","2","0","0","0","0","0","SSO-DB2-CON\INFADMIN","Not Running"
"Protected","HNQASBEOCBCNT_A","HNQASBEOCBCNT_APP.ADBancat.hn","","","10.128.254.64","00-50-56-B0-A5-84","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","6/3/2019 7:27:17 PM","50847","0","0","0","0","0","0","HNQASBEOCBCNT_A\INFADMIN","Not Running"
"Protected","HNPRDSCCM_DB","HNPRDSCCM_DB.ADBancat.hn","CN=HNPRDSCCM_DB, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.176","00-50-56-A8-DB-FF","Default","Microsoft Windows Server 2019 Datacenter","BASA HN SERVERS PRD","Offline","7/8/2019 3:19:21 PM","2.0.1530","7/2/2019 10:06:32 PM","33592","0","0","0","0","0","0","ADBANCAT\KQUINN,HNPRDSCCM_DB\INFADMIN,ADBANCAT\LMIRON","Not Running"
"Protected","VSRV-ATMS-EDC","VSRV-ATMS-EDC.ADBancat.hn","CN=VSRV-ATMS-EDC, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.36","00-50-56-A8-E9-EB","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","10/29/2018 9:38:20 PM","31919","0","0","0","0","0","0","VSRV-ATMS-EDC\INFADMIN","Not Running"
"Protected","jtarlofisa","jtarlofisa","","","150.150.60.228","00-50-56-B0-CB-C6","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/25/2019 4:38:30 PM","11489","0","0","0","0","0","288","","Not Running"
"Protected","ECMPBRAVA","ECMPBRAVA","","","150.150.70.200","00-50-56-A8-48-4A","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/15/2018 3:12:32 PM","41480","0","0","0","0","0","0","ECMPBRAVA\INFADMIN","Not Running"
"Protected","redhatvirtwho","redhatvirtwho","","","192.168.145.62","00-50-56-A8-C9-A7","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.4 (Maipo)","BASA HN SERVERS DEV","Online","","2.0.1530","3/12/2019 10:10:30 PM","8440","0","0","0","0","0","47","ROOT","Not Running"
"Protected","HNMONVEEMPROXY","HNMONVEEMPROXY.ADBancat.hn","CN=HNMONVEEMPROXY, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.174","00-50-56-B7-76-A3","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","6/17/2019 7:45:42 PM","51454","2","0","0","0","0","0","HNMONVEEMPROXY\INFADMIN","Not Running"
"Protected","VSRVTRNSSQLTST","vsrvtrnssqltst","","","150.150.60.72","00-50-56-9A-00-64","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","6/19/2019 3:24:13 AM","2.0.1530","11/26/2018 9:49:09 PM","32096","0","0","1","0","0","0","VSRVTRNSSQLTST\INFADMIN","Not Running"
"Protected","ACTEVENTAPP","ActEventApp","","","150.150.60.216","00-50-56-9A-6F-6E","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","11/26/2018 10:32:24 PM","2.0.1494","11/26/2018 10:29:49 PM","155","0","0","0","0","0","0","","Not Running"
"Protected","SC-WS-DEV","SC-WS-DEV","","","150.150.6.118","00-50-56-B0-AA-E8","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:29:35 PM","27071","0","0","0","0","0","3","SC-WS-DEV\INFADMIN","Not Running"
"Protected","beanarioActivos","beanarioActivos","","","10.128.0.154","00-50-56-A8-CD-0F","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/26/2019 2:31:54 PM","8568","0","0","0","0","0","210","ROOT","Not Running"
"Protected","NICPELDBQAS","NICPELDBQAS","","","150.150.70.191","00-50-56-B0-8E-0E","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA ES SERVERS, BASA HN SERVERS SAP","Online","","2.0.1530","11/15/2018 3:11:54 PM","42644","0","0","0","0","0","0","NICPELDBQAS\NICPELADM,NICPELDBQAS\INFADMIN","Not Running"
"Protected","REQUERIMIENTODE","RequerimientodeSistemasDB.ADBancat.hn","","","10.128.0.135","00-50-56-A8-A9-0A","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/9/2019 5:05:08 PM","72388","3","0","0","0","0","0","REQUERIMIENTODE\INFADMIN","Not Running"
"Protected","REMESASFTP","remesasftp.atlantida.hn","","","150.150.60.187","00-50-56-B0-80-CC","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","5/28/2019 5:00:08 AM","19819","0","0","0","0","0","0","REMESASFTP\OPERADOR","Not Running"
"Protected","ISPRESTORETMP","ISPRESTORETMP","","","10.128.2.57","00-50-56-B0-D6-37","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","3/2/2019 12:09:16 AM","33484","0","0","1","0","0","0","ISPRESTORETMP\INFADMIN","Not Running"
"Protected","TMS-WEBPRD","TMS-WEBPRD","","","10.128.250.97, 150.150.60.40","00-50-56-A8-23-2A,00-50-56-A8-91-A3","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1510","3/16/2019 1:18:29 AM","44964","0","0","1","0","0","0","TMS-WEBPRD\INFADMIN","Not Running"
"Protected","DISCLOSUREMANAG","DisclosureManagementAPP","","","150.150.70.169","00-50-56-A8-37-B9","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/17/2019 4:56:16 AM","58930","0","0","0","0","0","0","DISCLOSUREMANAG\SAP,DISCLOSUREMANAG\INFADMIN","Not Running"
"Protected","saperpdevnic","saperpdevnic","","","150.150.70.37","00-50-56-B0-14-A4","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 3:15:00 AM","108894","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","jtar2-01","jtar2-01","","","150.150.60.131","00-0C-29-AD-AC-F5","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/20/2019 9:03:04 PM","9230","0","0","0","0","0","53","","Not Running"
"Protected","blzsbxbnklnx","blzsbxbnklnx","","","150.150.70.172","00-50-56-B0-70-D9","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/18/2019 9:54:53 PM","131779","0","0","0","0","0","0","(UNKNOWN),SAP","Not Running"
"Protected","VCERTAUTHORITY","VCERTAUTHORITY.ADBancat.hn","CN=VCERTAUTHORITY, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.31","00-50-56-B0-31-05","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:24:46 PM","42991","4","0","0","0","0","0","ADBANCAT\BANCAT,VCERTAUTHORITY\INFADMIN","Not Running"
"Protected","VSRV-APPINT","VSRV-APPINT","","","150.150.60.105","00-50-56-9A-00-94","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1510","3/16/2019 3:30:56 AM","43120","0","0","1","0","0","0","VSRV-APPINT\INFADMIN","Not Running"
"Protected","ADMONSISDESIGNS","AdmonSisDesigns","","","150.150.10.60","00-50-56-B0-19-FC","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN INFATLAN TGU, BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:25:37 PM","39340","0","0","2","0","0","0","ADMONSISDESIGNS\ADMINISTRATOR,ADMONSISDESIGNS\GNAVAS","Not Running"
"Protected","jtar1-01","jtar1-01","","","150.150.60.63","00-0C-29-FB-71-1F","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.6 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/20/2019 8:49:20 PM","10834","0","0","0","0","0","54","","Not Running"
"Protected","HNPRDWTSCXN","HNPRDWTSCXN.ADBancat.hn","CN=HNPRDWTSCXN, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.93","00-50-56-B0-A9-D3","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/13/2019 2:25:18 AM","30396","2","0","1","0","0","0","HNPRDWTSCXN\SAPWTS,HNPRDWTSCXN\SAPWTS1","Not Running"
"Protected","SRVTAPP","SRVTAPP","","","10.128.0.110","00-50-56-B0-DB-27","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/15/2019 2:19:59 AM","39047","0","0","1","0","0","0","SRVTAPP\INFADMIN","Not Running"
"Unsafe","A13SRVRHPL","a13srvrhpl.ADBancat.hn","CN=A13SRVRHPL, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.66","00-50-56-B0-3D-6E","Default","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1510","7/2/2019 7:45:55 PM","16970","0","3","0","0","0","0","ADBANCAT\BANCAT","Not Running"
"Protected","DESAGRUP3","DesaGrup3","","","10.128.254.32","00-50-56-B0-D9-F6","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","3/18/2019 5:44:54 PM","30280","0","0","1","0","0","0","DESAGRUP3\INFADMIN","Not Running"
"Protected","VSRVCEMPAPP","VSRVCEMPAPP","","","150.150.60.211","00-50-56-B0-A5-B9","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:28:33 PM","35693","0","0","1","0","0","0","VSRVCEMPAPP\INFADMIN,VSRVCEMPAPP\OPERADOR","Not Running"
"Protected","DW_CENTROSUR","DW_CentroSur.ADBancat.hn","CN=DW_CENTROSUR, CN=Computers, DC=ADBancat, DC=hn","","192.168.145.68","00-50-56-A8-76-06","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Agent Update 1530, BASA HN SERVERS PRD","Offline","1/28/2019 9:58:54 PM","2.0.1510","1/28/2019 6:41:18 PM","26063","0","0","0","0","0","0","ADBANCAT\DARIVERA,DW_CENTROSUR\INFADMIN","Not Running"
"Protected","OCBPRDDB","OCBPRDDB","","","150.150.60.30","00-50-56-A8-90-C9","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/16/2018 4:57:57 PM","30684","0","0","0","0","0","0","OCBPRDDB\OCBADM,OCBPRDDB\INFADMIN","Not Running"
"Protected","HNDEVOCBRETAIL","HNDEVOCBRETAIL.ADBancat.hn","CN=HNDEVOCBRETAIL, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.48","00-50-56-B0-CF-24","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","4/16/2019 2:42:28 PM","57520","2","0","0","0","0","0","HNDEVOCBRETAIL\OCBSP05,HNDEVOCBRETAIL\INFADMIN","Not Running"
"Protected","EXCEPTIONFILEBL","ExceptionFileBlock","","","10.128.2.101","00-50-56-A8-C1-C6","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","1/11/2019 4:17:25 PM","85868","0","0","0","0","0","0","EXCEPTIONFILEBL\OPERADOR,EXCEPTIONFILEBL\INFADMIN","Not Running"
"Protected","EXCHANGESMTPNIC","ExchangeSMTPNIC","","","150.150.52.44","00-50-56-A8-A3-4E","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/16/2019 3:14:56 AM","34049","0","0","0","0","0","0","EXCHANGESMTPNIC\INFADMIN","Not Running"
"Protected","OCBPRDWEB1","","","","","","5-AQT MPT SCB","","Agent Update 1530, BASA HN SERVERS PRD","Offline","","","3/29/2019 6:40:20 PM","0","0","0","0","0","0","0","","Not Running"
"Protected","MONITORBASADEV","MonitorBasaDev","","","150.150.6.125","00-50-56-B0-60-E2","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","3/3/2019 3:26:45 AM","51765","0","0","0","0","0","0","MONITORBASADEV\INFADMIN","Not Running"
"Protected","TSMPRXYV6BASA2","tsmprxyv6basa2","","","192.168.145.75","00-50-56-A8-41-95","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 12:22:51 AM","32357","0","0","0","0","0","0","TSMPRXYV6BASA2\ADMINISTRATOR","Not Running"
"Protected","WIN-DUOFSRWYJ1Z","WIN-DUOFSRWYJ1Z","","","10.96.30.128, 150.150.60.128","00-19-B9-B8-DB-8E,00-19-B9-B8-DB-90","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","BASA HN SERVERS PRD","Offline","3/20/2019 8:36:31 PM","2.0.1530","11/26/2018 10:36:20 PM","22683","0","0","0","0","0","0","WIN-DUOFSRWYJ1Z\INFADMIN","Not Running"
"Protected","MONANALISIS1QAS","MonAnalisis1QAS.ADBancat.hn","CN=MONANALISIS1QAS, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.2.63","00-50-56-82-93-60","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","11/16/2018 6:29:41 PM","38185","0","0","0","0","0","3","ADBANCAT\MONITOR","Not Running"
"Protected","OCBPRDRBAPP2","OCBPRDRBAPP2","","","150.150.70.107","00-50-56-B0-8C-82","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 3:15:10 AM","26321","0","0","0","0","0","0","OCBPRDRBAPP2\OCBADM","Not Running"
"Protected","SRVAPPINTER-2","SRVAPPINTER-2","","","10.128.0.73","00-50-56-B0-D9-D4","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 2:07:43 AM","53049","0","0","1","0","0","621","SRVAPPINTER-2\INFADMIN","Not Running"
"Protected","SSO-WAS-PRD","SSO-WAS-PRD","","","10.128.0.14","00-50-56-9A-56-01","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","10/27/2018 5:43:56 PM","35316","0","0","0","0","0","0","SSO-WAS-PRD\INFADMIN","Not Running"
"Protected","MS-KMS","MS-KMS","","","192.168.223.5","00-50-56-9A-46-63","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:27:12 PM","39362","0","0","0","0","0","0","MS-KMS\INFADMIN","Not Running"
"Protected","SAPCRMIDESQA","SAPCRMIDESQA","","","150.150.70.83","00-50-56-B0-DC-5C","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/18/2019 4:09:28 PM","62490","0","0","0","0","0","0","ROOT","Not Running"
"Protected","HNPRDSAMCOMPLIA","HNPRDSAMCOMPLIANCE_APP.ADBancat.hn","","","10.128.0.129","00-50-56-A8-25-C7","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","5/13/2019 8:12:55 PM","45319","3","0","0","0","0","0","HNPRDSAMCOMPLIA\INFADMIN","Not Running"
"Protected","OCBSP04APPSRV1C","OCBSP04AppSrv1CBQA","","","150.150.70.211","00-50-56-B0-5C-46","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","2/22/2019 9:06:17 PM","26002","0","0","1","0","0","0","OCBSP04APPSRV1C\INFADMIN","Not Running"
"Protected","TESTDEMTOKENS","testdemtokens.ADBancat.hn","CN=TESTDEMTOKENS, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.180","00-50-56-9A-00-5E","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:25:10 PM","34380","2","0","0","0","0","0","TESTDEMTOKENS\INFADMIN","Not Running"
"Protected","GXSERVER","GXSERVER.ADBancat.hn","CN=GXSERVER, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.54","00-50-56-B0-E4-1E","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","3/14/2019 8:07:33 PM","75924","2","0","0","0","0","0","GXSERVER\INFADMIN","Not Running"
"Protected","QFLOW-SMS","Qflow-SMS.ADBancat.hn","CN=QFLOW-SMS, CN=Computers, DC=ADBancat, DC=hn","","10.128.254.81","00-50-56-A8-12-6E","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Offline","4/10/2019 5:51:03 PM","2.0.1530","4/10/2019 5:05:09 PM","27085","0","0","0","0","0","0","QFLOW-SMS\INFADMIN","Not Running"
"Protected","QC-BD","QC-BD","","","150.150.70.134","00-50-56-B0-CD-6F","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","10/29/2018 11:39:08 AM","46589","0","0","0","0","0","0","QC-BD\INFADMIN","Not Running"
"Protected","SSO-WAS-CON","SSO-WAS-CON","","","10.128.0.15","00-50-56-9A-67-BB","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","10/29/2018 9:38:14 PM","33832","0","0","0","0","0","0","SSO-WAS-CON\INFADMIN","Not Running"
"Protected","ECMDDB1","ecmddb1","","","150.150.70.168","00-50-56-B0-7D-84","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/4/2019 11:38:56 PM","46521","0","0","0","0","0","0","ECMDDB1\SAP","Not Running"
"Protected","SVR-TIGOMONEYQA","SVR-TIGOMONEYQAS","","","10.128.254.26","00-50-56-B0-CA-47","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","11/26/2018 10:06:32 PM","29935","0","0","1","0","0","0","SVR-TIGOMONEYQA\INFADMIN","Not Running"
"Protected","CLEARINGMC2","ClearingMC2","","","150.150.60.252","00-50-56-A8-01-0F","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 11:09:14 PM","35651","0","0","1","0","0","4","CLEARINGMC2\OPERADOR","Not Running"
"Protected","VSRV-ABATMSTTP","VSRV-ABATMSTTP.ADBancat.hn","CN=VSRV-ABATMSTTP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","192.168.109.61","00-50-56-A8-FF-C5","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","6/5/2019 1:57:38 PM","2.0.1494","11/26/2018 10:24:06 PM","27806","0","0","0","0","0","0","VSRV-ABATMSTTP\ADMINISTRATOR","Not Running"
"Protected","SRV-ICC-MIC","SRV-ICC-MIC","","","10.128.0.21","00-50-56-B0-DF-87","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/16/2018 6:19:35 PM","47522","0","0","1","0","0","0","SRV-ICC-MIC\OPERADOR","Not Running"
"Protected","saphanabckdvqa","saphanabckdvqa","","","150.150.70.183","00-50-56-B0-6F-38","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 2:49:16 AM","78767","0","0","0","0","0","0","(UNKNOWN),ROOT","Not Running"
"Protected","HNPRDAUTOMATE_A","HNPRDAUTOMATE_APP.ADBancat.hn","","","10.128.2.70","00-50-56-A8-63-86","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","3/21/2019 12:42:41 AM","30694","0","0","1","0","0","1","HNPRDAUTOMATE_A\INFADMIN,ADBANCAT\HN_AUTOMATE","Not Running"
