"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","State","Policy","OS Version","Offline Date","Agent Version","Zones","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","IP Addresses","MAC Addresses","Last Reported Users","Background Detection"
"Protected","SC-BO-PRD","SC-BO-PRD","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:13 PM","25994","0","0","0","0","0","0","10.128.0.111","00-50-56-B0-B5-28","SC-BO-PRD\INFADMIN","Not Running"
"Protected","SRV-QFLOWREP","SRV-QFLOWREP.ADBancat.hn","CN=SRV-QFLOWREP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:23 PM","60639","0","0","1","0","0","0","10.128.0.71","00-50-56-B0-44-94","SRV-QFLOWREP\INFADMIN","Not Running"
"Protected","VSRV-CEMP-WEBS","VSRV-CEMP-WEBS","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","11/26/2018 10:24:24 PM","39659","0","0","1","0","0","0","150.150.60.20","00-50-56-B0-A7-53","VSRV-CEMP-WEBS\OPERADOR","Not Running"
"Protected","QFLOW-WEB03","Qflow-web03.ADBancat.hn","CN=QFLOW-WEB03, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:29 PM","29067","0","0","1","0","0","1","10.128.0.55","00-50-56-B0-9C-61","QFLOW-WEB03\INFADMIN","Not Running"
"Protected","BACKUP-VERSIONE","Backup-Versiones","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","6/24/2019 5:33:06 PM","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:33 PM","25627","0","0","0","0","0","1","10.128.0.88","00-50-56-B0-0A-B7","BACKUP-VERSIONE\INFADMIN","Not Running"
"Protected","SW-NTA-DA","SW-NTA-DA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:33 PM","30461","0","0","0","0","0","0","150.150.60.152","00-50-56-A8-6F-65","SW-NTA-DA\ADMINISTRATOR","Not Running"
"Protected","VCERTAUTHORITY","VCERTAUTHORITY.ADBancat.hn","CN=VCERTAUTHORITY, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:46 PM","40095","0","0","0","0","0","0","10.128.0.31","00-50-56-B0-31-05","ADBANCAT\BANCAT,VCERTAUTHORITY\INFADMIN","Not Running"
"Protected","SRV-ECMP-ADMIN","SRV-ECMP-ADMIN","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","2/27/2019 11:52:34 PM","2.0.1494","BASA HN SERVERS SAP","11/26/2018 10:24:48 PM","32386","0","0","0","0","0","0","150.150.70.81, 169.254.56.6","00-50-56-B0-76-73,02-00-4C-4F-4F-50","SRV-ECMP-ADMIN\OTEXT","Not Running"
"Protected","VSRV-NEWINTRU2","VSRV-NEWINTRU2","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:57 PM","37456","0","0","1","0","0","0","150.150.60.159","00-50-56-9A-00-67","VSRV-NEWINTRU2\INFADMIN","Not Running"
"Protected","ICS","ICS","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:24:57 PM","57375","0","0","1","0","0","0","10.128.0.94","00-50-56-B0-D9-7A","ICS\ICSUSER","Not Running"
"Protected","TESTDEMTOKENS","testdemtokens.ADBancat.hn","CN=TESTDEMTOKENS, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","11/26/2018 10:25:10 PM","33964","0","0","0","0","0","0","150.150.60.180","00-50-56-9A-00-5E","TESTDEMTOKENS\INFADMIN","Not Running"
"Protected","WWWBANCATLANHN","wwwbancatlanhn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:25:26 PM","53093","0","0","0","0","0","2","150.150.52.18","00-50-56-B0-85-EB","WWWBANCATLANHN\ADMINISTRATOR","Not Running"
"Protected","SKMS","SKMS","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:25:33 PM","26194","0","0","0","0","0","1","10.128.0.46","00-50-56-B0-76-FC","SKMS\INFADMIN","Not Running"
"Protected","VSRVTRNSSQLTST","vsrvtrnssqltst","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","6/19/2019 3:24:13 AM","2.0.1530","BASA HN SERVERS PRD","11/26/2018 9:49:09 PM","32096","0","0","1","0","0","0","150.150.60.72","00-50-56-9A-00-64","VSRVTRNSSQLTST\INFADMIN","Not Running"
"Protected","SRV-TSATM-CONT","SRV-TSATM-CONT","","","Online","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","","2.0.1494","BASA HN SERVERS PRD","11/26/2018 9:49:46 PM","24589","0","0","1","0","0","0","10.96.30.102, 150.150.60.71","00-1E-4F-2F-B7-27,00-1E-4F-2F-B7-2B","SRV-TSATM-CONT\OPERADOR","Not Running"
"Protected","ECMDBRAVA","ECMDBRAVA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/26/2018 9:52:25 PM","31915","0","0","1","0","0","10","150.150.70.73","00-50-56-9A-1B-5A","ECMDBRAVA\SAP","Not Running"
"Protected","TRANS-KIOSATL","TRANS-KIOSATL","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 9:52:54 PM","39695","0","0","1","0","0","9","150.150.60.247","00-50-56-A8-1A-B9","TRANS-KIOSATL\INFADMIN","Not Running"
"Protected","NEWFICOABABK","newFicoAbaBK","","","Online","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","","2.0.1494","BASA HN SERVERS PRD","11/26/2018 9:56:16 PM","24988","0","0","0","0","0","0","10.96.30.103, 150.150.60.74","00-19-B9-B8-DE-12,00-19-B9-B8-DE-14","NEWFICOABABK\OPERADOR","Not Running"
"Protected","VSRVEDPCOMMUNIC","VSRVEDPCommunic","","","Offline","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","6/19/2019 4:02:21 AM","2.0.1530","BASA HN SERVERS PRD","11/26/2018 9:56:27 PM","32776","0","0","0","0","0","0","150.150.60.73","00-50-56-9A-00-27","VSRVEDPCOMMUNIC\EDPADMIN,VSRVEDPCOMMUNIC\INFADMIN","Not Running"
"Protected","PROTOCOLOCONCIL","ProtocoloConciliacionesDARA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 10:01:49 PM","53423","0","0","0","0","0","0","10.128.0.136","00-50-56-A8-14-50","PROTOCOLOCONCIL\INFADMIN","Not Running"
"Protected","VSRVSAPBOBIPRD","VSRVSAPBOBIPRD.ADBancat.hn","CN=VSRVSAPBOBIPRD, OU=Servidores  red 60 y otros, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","11/21/2018 5:47:10 AM","2.0.1494","BASA HN SERVERS SAP","11/16/2018 5:08:00 PM","740","0","0","0","0","0","0","150.150.70.55","00-50-56-B0-A6-9A","","Not Running"
"Protected","MONDBQAS","MonDBQAS.ADBancat.hn","CN=MONDBQAS, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","11/16/2018 5:46:13 PM","60884","0","0","0","0","0","2","10.128.2.65","00-50-56-82-26-23","ADBANCAT\MONITOR","Not Running"
"Protected","VSRVSAPTREXPRD","vsrvsaptrexprd","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/16/2018 5:00:15 PM","26474","0","0","0","0","0","0","150.150.70.84","00-50-56-B0-CD-D1","VSRVSAPTREXPRD\INFADMIN","Not Running"
"Protected","SW-APP-DB-MON","SW-APP-DB-MON","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","2/11/2019 8:43:05 PM","2.0.1494","BASA HN SERVERS PRD","10/22/2018 5:58:04 PM","56602","0","0","0","0","0","0","10.128.0.32","00-50-56-B0-7A-9D","SW-APP-DB-MON\INFADMIN","Not Running"
"Protected","VSRV-REMWEBSER","VSRV-REMWEBSER.ADBancat.hn","CN=VSRV-REMWEBSER, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS PRD","10/23/2018 5:21:19 AM","61083","0","0","1","0","0","0","150.150.60.253","00-50-56-9A-00-6E","VSRV-REMWEBSER\INFADMIN","Not Running"
"Protected","VSRV-TELEWEB","VSRV-TELEWEB.ADBancat.hn","CN=VSRV-TELEWEB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","10/23/2018 9:36:59 AM","35122","0","0","48","0","0","0","150.150.60.77","00-50-56-9A-00-24","VSRV-TELEWEB\INFADMIN","Not Running"
"Protected","VSRV-WEB-SER-PR","VSRV-WEB-SER-PR","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","1/11/2019 12:16:21 AM","2.0.1494","Agent Update 1530, BASA HN SERVERS PRD","10/23/2018 7:41:58 PM","38458","0","0","0","0","0","0","150.150.60.133","00-50-56-9A-00-6D","VSRV-WEB-SER-PR\INFADMIN","Not Running"
"Protected","QC-ALM","QC-ALM","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","10/23/2018 7:46:38 PM","51755","4","0","0","0","0","1","150.150.70.130","00-50-56-B0-11-09","QC-ALM\INFADMIN,QC-ALM\RESCALANTE","Not Running"
"Protected","EIBS-WAS-DES2","eIBS-WAS-DES2","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","11/21/2018 5:50:00 AM","2.0.1494","BASA HN SERVERS PRD","10/23/2018 9:39:22 PM","27783","0","0","0","0","0","0","150.150.60.11","00-50-56-B0-E8-47","EIBS-WAS-DES2\INFADMIN","Not Running"
"Protected","SSO-HTTP","SSO-HTTP","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","10/24/2018 6:26:33 AM","34398","0","0","0","0","0","0","10.128.0.16","00-50-56-9A-13-00","SSO-HTTP\INFADMIN","Not Running"
"Protected","SRV-ICC-MIC","SRV-ICC-MIC","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD","11/16/2018 6:19:35 PM","47519","0","0","1","0","0","0","10.128.0.21","00-50-56-B0-DF-87","SRV-ICC-MIC\OPERADOR","Not Running"
"Protected","OPINCOMINGBD","OPIncomingBD","","","Offline","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","2/1/2019 12:10:47 AM","2.0.1510","BASA HN SERVERS QAS","11/16/2018 6:29:30 PM","173","0","0","0","0","0","0","10.128.2.100","00-50-56-B0-99-67","OPINCOMINGBD\EVERTEC,OPINCOMINGBD\INFADMIN","Not Running"
"Protected","MONANALISIS1QAS","MonAnalisis1QAS.ADBancat.hn","CN=MONANALISIS1QAS, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","11/16/2018 6:29:41 PM","38182","0","0","0","0","0","3","10.128.2.63","00-50-56-82-93-60","ADBANCAT\MONITOR","Not Running"
"Protected","MONANALISIS2QAS","MonAnalisis2QAS.ADBancat.hn","CN=MONANALISIS2QAS, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","11/16/2018 6:29:46 PM","38113","0","0","0","0","0","27","10.128.2.64","00-50-56-82-EA-9E","ADBANCAT\MONITOR","Not Running"
"Protected","MONSIMULADORQAS","MonSimuladorQAS.ADBancat.hn","CN=MONSIMULADORQAS, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","11/16/2018 6:30:31 PM","46630","0","0","0","0","0","2","10.128.2.66","00-50-56-82-56-FA","","Not Running"
"Protected","APLICACIONESVAR","AplicacionesVariasQA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/16/2018 6:41:48 PM","35730","0","0","1","0","0","2","192.168.109.36","00-50-56-B0-16-39","APLICACIONESVAR\INFADMIN,APLICACIONESVAR\SAP","Not Running"
"Protected","HNPREPROCBDB","HNPREPROCBDB","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/16/2018 6:45:36 PM","30661","0","0","0","0","0","0","10.128.10.11","00-50-56-A8-DC-A5","HNPREPROCBDB\OCBADM","Not Running"
"Protected","AMDC","AMDC","","","Offline","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","6/19/2019 4:02:31 AM","2.0.1530","BASA HN SERVERS PRD","11/16/2018 6:46:03 PM","33920","0","0","0","0","0","0","10.128.0.79","00-50-56-B0-E6-ED","AMDC\INFADMIN","Not Running"
"Protected","SVRPAYEXPROD","SVRPayExProd","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","6/11/2019 7:58:53 PM","2.0.1494","BASA HN SERVERS PRD","11/26/2018 9:30:36 PM","41138","0","0","1","0","0","0","10.128.0.148","00-50-56-B0-70-FC","SVRPAYEXPROD\INFADMIN","Not Running"
"Protected","ECMDDB","ECMDDB","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/26/2018 9:32:53 PM","40972","0","0","0","0","0","12","150.150.70.114","00-50-56-B0-18-DB","ECMDDB\INFADMIN,ECMDDB\SAP","Not Running"
"Protected","SAPPOCOREDEV","SAPPOCOREDEV.ADBancat.hn","CN=SAPPOCOREDEV, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/26/2018 9:38:43 PM","30541","6","0","0","0","0","4","150.150.70.103","00-50-56-B0-3F-F6","SAPPOCOREDEV\PCDADM","Not Running"
"Protected","ADTGUS01","ADTGUS01.ADBancat.hn","CN=ADTGUS01, OU=Domain Controllers, DC=ADBancat, DC=hn","Domain Controllers, Pre-Windows 2000 Compatible Access, Distributed COM Users, Cert Publishers, Agencias_sucursaCS","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 9:39:05 PM","41563","0","0","0","0","0","1","150.150.60.209","C8-1F-66-C6-DE-B1","ADBANCAT\CFARACH,ADBANCAT\EMONTOYA.ADMIN,ADBANCAT\BANCAT","Not Running"
"Protected","ACTEVENTCONSULT","ActEventConsult","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","11/26/2018 10:04:30 PM","2.0.1494","BASA HN SERVERS PRD","11/26/2018 9:39:07 PM","181","0","0","0","0","0","0","192.168.108.85","00-50-56-9A-24-CC","","Not Running"
"Protected","SRV_AOLTRAN-1","SRV_AOLTRAN-1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 9:39:09 PM","51023","0","0","1","0","0","0","150.150.60.227","00-50-56-A8-BF-9F","SRV_AOLTRAN-1\OPERADOR","Not Running"
"Protected","SRV-IDENTITYGUA","SRV-IDENTITYGUARD","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 9:40:04 PM","41544","0","0","0","0","0","1","150.150.60.53","00-50-56-A8-62-11","SRV-IDENTITYGUA\INFADMIN","Not Running"
"Protected","NICPELPRTDEV","NICPELPRTDEV","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA ES SERVERS, BASA HN SERVERS SAP","11/15/2018 3:11:13 PM","40928","0","0","0","0","0","0","150.150.70.187","00-50-56-B0-3D-8F","NICPELPRTDEV\INFADMIN,NICPELPRTDEV\NICPELADM","Not Running"
"Protected","REST_IVR","REST_IVR","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/15/2018 3:11:26 PM","35210","0","0","0","0","0","0","10.128.0.132","00-50-56-A8-5C-48","REST_IVR\INFADMIN","Not Running"
"Protected","ECMDBRAVA","ecmdbrava","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/15/2018 3:11:28 PM","30769","0","0","0","0","0","0","150.150.70.70","00-50-56-B0-48-ED","ECMDBRAVA\INFADMIN","Not Running"
"Protected","CONTENTSECURITY","ContentSecurityReporterCSR","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/15/2018 3:11:49 PM","35802","0","0","0","0","0","0","10.128.10.100","00-50-56-A8-F1-D5","CONTENTSECURITY\INFADMIN","Not Running"
"Protected","LOGSTORAGE","LogStorage","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/15/2018 3:11:51 PM","40559","0","0","0","0","0","0","10.128.0.159","00-50-56-A8-8F-8B","LOGSTORAGE\INFADMIN","Not Running"
"Protected","NICPELDBQAS","NICPELDBQAS","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA ES SERVERS, BASA HN SERVERS SAP","11/15/2018 3:11:54 PM","42635","0","0","0","0","0","0","150.150.70.191","00-50-56-B0-8E-0E","NICPELDBQAS\NICPELADM,NICPELDBQAS\INFADMIN","Not Running"
"Protected","ECMPBLAZON","ECMPBLAZON","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/15/2018 3:11:55 PM","30397","0","0","0","0","0","0","150.150.70.71","00-50-56-B0-C4-9A","ECMPBLAZON\INFADMIN","Not Running"
"Protected","NICPELAPPQAS","NICPELAPPQAS","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA ES SERVERS, BASA HN SERVERS SAP","11/15/2018 3:11:56 PM","36741","0","0","0","0","0","0","150.150.70.189","00-50-56-B0-DA-18","NICPELAPPQAS\INFADMIN,NICPELAPPQAS\NICPELADM","Not Running"
"Protected","NICPELPRTQAS","NICPELPRTQAS","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA ES SERVERS, BASA HN SERVERS SAP","11/15/2018 3:11:59 PM","37366","0","0","0","0","0","0","150.150.70.190","00-50-56-B0-26-CD","NICPELPRTQAS\NICPELADM,NICPELPRTQAS\INFADMIN","Not Running"
"Protected","ADTGUS2AWSUS","ADTGUS2AWSUS.ADBancat.hn","CN=ADTGUS2AWSUS, OU=Domain Controllers, DC=ADBancat, DC=hn","Domain Controllers, Agencias_sucursaCS","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/15/2018 3:12:09 PM","47311","0","0","0","0","0","4","150.150.60.210","C8-1F-66-C6-EA-FA","ADBANCAT\IALONZO","Not Running"
"Protected","NICPELDBDEV","NICPELDBDEV","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA ES SERVERS, BASA HN SERVERS SAP","11/15/2018 3:12:16 PM","40633","0","0","0","0","0","0","150.150.70.188","00-50-56-B0-BD-CD","NICPELDBDEV\NICPELADM,NICPELDBDEV\INFADMIN","Not Running"
"Protected","NICPELAPPDEV","NICPELAPPDEV","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA ES SERVERS, BASA HN SERVERS SAP","11/15/2018 3:12:21 PM","44025","0","0","0","0","0","0","150.150.70.186","00-50-56-B0-18-CF","NICPELAPPDEV\INFADMIN,NICPELAPPDEV\NICPELADM","Not Running"
"Protected","ECMPBRAVA","ECMPBRAVA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/15/2018 3:12:32 PM","39976","0","0","0","0","0","0","150.150.70.200","00-50-56-A8-48-4A","ECMPBRAVA\INFADMIN","Not Running"
"Protected","ECMQCONTENTFE","ECMQCONTENTFE","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/15/2018 3:16:05 PM","35685","0","0","1","0","0","0","150.150.70.100","00-50-56-B0-55-BF","ECMQCONTENTFE\SAP","Not Running"
"Protected","SMSSYSAID","SMSSYSAID","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/16/2018 4:50:49 PM","52224","0","0","0","0","0","0","10.128.0.130","00-50-56-AF-04-B2","SMSSYSAID\INFADMIN","Not Running"
"Protected","REMESA-FTP-SOC","REMESA-FTP-SOC.ADBancat.hn","CN=REMESA-FTP-SOC, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","11/16/2018 4:57:24 PM","48004","0","0","1","0","0","0","150.150.60.251","00-50-56-9A-00-5B","REMESA-FTP-SOC\OPERADOR,REMESA-FTP-SOC\INFADMIN","Not Running"
"Protected","OCBPRDDB","OCBPRDDB","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/16/2018 4:57:57 PM","30680","0","0","0","0","0","0","150.150.60.30","00-50-56-A8-90-C9","OCBPRDDB\OCBADM,OCBPRDDB\INFADMIN","Not Running"
"Protected","QC-LOADGENERATO","QC-LOADGENERATOR","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","10/25/2018 4:34:39 AM","32340","0","0","1","0","0","6","150.150.70.133","00-50-56-B0-42-B4","QC-LOADGENERATO\LREYES,QC-LOADGENERATO\INFADMIN,QC-LOADGENERATO\RESCALANTE,QC-LOADGENERATO\AORDONEZ","Not Running"
"Protected","SRVSAPFIMPROD","SRVSAPFIMPROD","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","6/12/2019 7:48:45 AM","2.0.1494","BASA HN SERVERS SAP","10/25/2018 3:30:01 PM","35651","0","0","0","0","0","0","150.150.70.14","00-50-56-B0-FE-38","SRVSAPFIMPROD\INFADMIN","Not Running"
"Protected","REPORTESITM","ReportesITM.ADBancat.hn","CN=REPORTESITM, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","10/26/2018 1:23:36 AM","85275","0","0","1","0","0","1","10.128.0.151","00-50-56-B0-9F-4A","REPORTESITM\RSALINAS,REPORTESITM\INFADMIN","Not Running"
"Protected","VSRVTRNRSQLHIST","VSRVTRNRSQLHIST","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","6/19/2019 3:05:59 AM","2.0.1530","BASA HN SERVERS PRD","10/26/2018 7:31:26 AM","34168","0","0","1","0","0","0","150.150.60.107","00-50-56-B0-52-EC","VSRVTRNRSQLHIST\INFADMIN","Not Running"
"Protected","SRV-ECMPBLAZON","SRV-ECMPBLAZON","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","2/27/2019 11:53:44 PM","2.0.1494","BASA HN SERVERS SAP","10/27/2018 10:47:50 AM","29236","0","0","0","0","0","0","150.150.70.79","00-50-56-B0-DB-4B","SRV-ECMPBLAZON\INFADMIN","Not Running"
"Protected","SSO-WAS-PRD","SSO-WAS-PRD","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","10/27/2018 5:43:56 PM","35306","0","0","0","0","0","0","10.128.0.14","00-50-56-9A-56-01","SSO-WAS-PRD\INFADMIN","Not Running"
