"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Agent Version","Policy","OS Version","State","Zones","Offline Date","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","HNPRDABAREPLICA","HNPRDABAREPLICATION_DB.ADBancat.hn","","","10.128.2.72","00-50-56-A8-AB-70","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS QAS","8/19/2019 5:52:44 PM","6/27/2019 10:09:32 PM","62640","0","0","0","0","0","0","ADBANCAT\SVC_SQL_SENSOR,HNPRDABAREPLICA\INFADMIN","Not Running"
"Protected","IATGUSFIDU","iatgusfidu","","","150.150.60.188","00-50-56-B0-EF-F4","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:36 PM","6/13/2019 5:07:22 AM","13000","0","0","0","0","0","0","IATGUSFIDU\OPERADOR","Not Running"
"Protected","HNPRDREMESAS_AP","HNPRDREMESAS_APP.ADBancat.hn","","","10.128.0.172","00-50-56-B0-1D-BF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","6/5/2019 5:33:10 PM","49052","0","0","0","0","0","0","ADBANCAT\MHERRERA,HNPRDREMESAS_AP\INFADMIN","Not Running"
"Protected","HNPRDVEEMPROXY","HNPRDVEEMPROXY.ADBancat.hn","CN=HNPRDVEEMPROXY, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.173","00-50-56-A8-E0-0B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","6/17/2019 7:44:04 PM","52311","0","0","0","0","0","0","HNPRDVEEMPROXY\INFADMIN","Not Running"
"Protected","HNMONVEEMPROXY","HNMONVEEMPROXY.ADBancat.hn","CN=HNMONVEEMPROXY, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.174","00-50-56-B7-76-A3","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","6/17/2019 7:45:42 PM","52037","0","0","0","0","0","0","HNMONVEEMPROXY\INFADMIN","Not Running"
"Protected","SRV-TRAN-KIOSK","SRV-TRAN-KIOSK","","","150.150.60.97","00-50-56-B0-4B-77","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","6/19/2019 5:17:50 AM","11788","0","0","1","0","0","0","SRV-TRAN-KIOSK\OPERADOR","Not Running"
"Protected","IATGUVISA01","IATGUVISA01.ADBancat.hn","CN=IATGUVISA01, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","150.150.60.145","00-50-56-9A-7A-33","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","6/19/2019 10:14:56 AM","18608","0","0","1","0","0","0","IATGUVISA01\INFADMIN","Not Running"
"Protected","SVR-ISSUER","svr-issuer","","","150.150.60.212","00-50-56-9A-37-C9","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","6/19/2019 10:28:38 AM","13636","0","0","1","0","0","0","SVR-ISSUER\OPERADOR","Not Running"
"Protected","SRV-APPCINT","SRV-APPCINT","","","150.150.60.150","00-50-56-B0-09-26","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","6/19/2019 11:00:46 AM","39249","0","0","1","0","0","0","SRV-APPCINT\OPERADOR","Not Running"
"Protected","HNDDESSOPAPP","HNDDESSOPAPP.ADBancat.hn","CN=HNDDESSOPAPP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.132","00-50-56-B0-68-27","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","6/19/2019 5:21:53 PM","69748","0","0","0","0","0","0","HNDDESSOPAPP\INFADMIN","Not Running"
"Protected","PARCHE2","PARCHE2","","","150.150.6.161, 192.168.145.67","00-50-56-B0-4F-7F","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS DEV","8/13/2019 3:57:44 PM","6/20/2019 5:20:10 PM","40511","0","0","1","0","0","0","PARCHE2\INFADMIN","Not Running"
"Protected","BEDESBE_APP","BEDESBE_APP.ADBancat.hn","CN=BEDESBE_APP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.127","00-50-56-B0-2C-34","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","6/27/2019 7:42:23 PM","59109","0","0","0","0","0","0","BEDESBE_APP\OCBSP05,BEDESBE_APP\INFADMIN","Not Running"
"Protected","SADESBE_APP","SADESBE_APP.ADBancat.hn","CN=SADESBE_APP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.128","00-50-56-B0-EF-C7","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","6/27/2019 7:49:12 PM","56448","0","0","0","0","0","0","SADESBE_APP\OCBSP05","Not Running"
"Protected","HNQASMGR_APP","HNQASMGR_APP.ADBancat.hn","CN=HNQASMGR_APP, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.70","00-50-56-B0-F5-36","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS QAS","","7/3/2019 5:33:24 PM","38203","0","0","1","0","0","0","HNQASMGR_APP\CDELCID","Not Running"
"Protected","IASRVSISBIOMETR","IASRVSISBIOMETR.ADBancat.hn","CN=IASRVSISBIOMETR, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","150.150.60.112","00-50-56-B0-22-AD","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","7/5/2019 4:03:34 AM","13918","0","0","1","0","0","0","ADBANCAT\CPUERTO","Not Running"
"Protected","HNPRDSCCM_APP","HNPRDSCCM_APP.ADBancat.hn","CN=HNPRDSCCM_APP, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers, Domain Admins","10.128.0.175","00-50-56-A8-6E-F5","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","7/8/2019 4:32:12 PM","66551","7","0","0","0","0","0","ADBANCAT\LMIRON.ADMIN","Not Running"
"Protected","HNPRDSCCM_DB","HNPRDSCCM_DB.ADBancat.hn","CN=HNPRDSCCM_DB, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.176","00-50-56-A8-8A-82","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","7/8/2019 4:46:10 PM","63143","0","0","0","0","0","0","ADBANCAT\LMIRON.ADMIN","Not Running"
"Protected","HNQASBPYME_APP","HNQASBPYME_APP.ADBancat.hn","CN=HNQASBPYME_APP, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.82","00-50-56-B0-59-75","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS QAS","","7/8/2019 9:41:25 PM","78700","0","0","1","0","0","0","HNQASBPYME_APP\OPERADOR","Not Running"
"Protected","HNPRDTGRAPP","HNPRDTGRAPP.ADBancat.hn","CN=HNPRDTGRAPP, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.75","00-50-56-A8-55-E7","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","6/28/2019 4:07:02 PM","80505","0","0","0","0","0","0","HNPRDTGRAPP\INFADMIN,ADBANCAT\JCOELLO.ADMIN","Not Running"
"Protected","SAA72PRD","SAA72PRD","","","192.168.145.70","00-50-56-B0-3E-12","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","7/2/2019 1:58:36 AM","57384","0","0","1","0","0","0","SAA72PRD\INFADMIN","Not Running"
"Protected","A13SRVRHPL","a13srvrhpl.ADBancat.hn","CN=A13SRVRHPL, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.66","00-50-56-B0-3D-6E","2.0.1510","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","7/2/2019 7:45:55 PM","16972","0","0","3","0","0","0","A13SRVRHPL\ADMINISTRATOR","Not Running"
"Protected","HN_DES_DATAQUAL","HN_DES_DATAQUALITY_APP","","","150.150.6.171","00-50-56-B0-40-F0","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS DEV","8/19/2019 5:53:59 PM","7/2/2019 9:26:13 PM","59187","0","0","0","0","0","0","HN_DES_DATAQUAL\INFADMIN,HN_DES_DATAQUAL\CORE,HN_DES_DATAQUAL\CORE2,HN_DES_DATAQUAL\CORE3","Not Running"
"Protected","HN_DES_POWERCEN","HN_DES_POWERCENTER_APP","","","150.150.6.172","00-50-56-B0-73-4E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS DEV","","7/2/2019 9:33:41 PM","64456","0","0","0","0","0","6","HN_DES_POWERCEN\INFADMIN,HN_DES_POWERCEN\CORE,HN_DES_POWERCEN\CORE2,HN_DES_POWERCEN\CORE3","Not Running"
"Protected","HNPRDBCEMPAPP","HNPRDBCEMPAPP","","","10.128.0.74","00-50-56-A8-8B-9E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","7/12/2019 4:39:47 AM","70150","0","0","0","0","0","0","HNPRDBCEMPAPP\INFADMIN","Not Running"
"Protected","EDP","EDP","","","150.150.6.33","00-50-56-9A-1F-EA","2.0.1530","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","Online","BASA HN SERVERS DEV","","7/12/2019 9:21:48 PM","32763","0","0","0","0","0","0","EDP\EDPADMIN","Not Running"
"Protected","A01LABAS0932","A01LABAS0932.ADBancat.hn","CN=A01LABAS0932, OU=Region Centro_Sur A-G-I-J-L-M, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.64.46","C8-F7-50-5E-EA-D7","2.0.1530","5-AQT MPT SCB","Microsoft Windows 10 Pro","Online","BASA HN INFATLAN TGU, BASA HN SERVERS PRD, BASA_HN_ADMINISTRATIVO_CENTROSUR","","7/13/2019 7:28:22 PM","69807","0","0","1","0","0","0","ADBANCAT\BGONZALEZ","Not Running"
"Protected","A38SERFUDUKE","a38serfuduke.ADBancat.hn","CN=A38SERFUDUKE, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.25","00-50-56-B0-ED-A0","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","7/17/2019 7:32:59 AM","18367","0","0","2","0","0","0","A38SERFUDUKE\INFADMIN,ADBANCAT\BANCAT","Not Running"
"Protected","HNDEVEVCOM01","HNDEVEVCOM01","","","150.150.70.217","00-50-56-A8-49-99","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2019 Standard","Online","BASA HN SERVERS QAS, BASA HN SERVERS SAP","","7/22/2019 4:37:44 PM","45453","0","0","0","0","0","1","HNDEVEVCOM01\INFADMIN","Not Running"
"Protected","HNDEVEVCOM02","HNDEVEVCOM02","","","150.150.70.218","00-50-56-A8-23-EE","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2019 Standard","Online","BASA HN SERVERS QAS, BASA HN SERVERS SAP","","7/22/2019 4:54:14 PM","45473","0","0","0","0","0","2","HNDEVEVCOM02\INFADMIN","Not Running"
"Protected","HNPRDDHCPSAP_AP","HNPRDDHCPSAP_APP.ADBancat.hn","","","10.134.0.8","00-50-56-A8-1A-01","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","6/14/2019 7:53:40 PM","49970","0","0","0","0","0","0","ADBANCAT\BPAZ","Not Running"
"Protected","SKMS","SKMS","","","10.128.0.114","00-50-56-A8-BA-78","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:41 PM","6/10/2019 4:10:22 PM","36586","0","0","0","0","0","0","SKMS\INFADMIN","Not Running"
"Protected","HNPRDASSESSMENT","HNPRDASSESSMENT_APP.ADBancat.hn","","","10.128.0.152","00-50-56-A8-6A-5E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","6/10/2019 4:27:36 PM","44191","0","0","0","0","0","0","ADBANCAT\JCOELLO,HNPRDASSESSMENT\INFADMIN","Not Running"
"Protected","DOCUWARESPS","DocuwareSPS.ADBancat.hn","CN=DOCUWARESPS, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.58","00-50-56-A8-B8-E3","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","6/10/2019 4:38:42 PM","32337","0","0","0","0","0","0","DOCUWARESPS\INFADMIN,ADBANCAT\DARIVERA","Not Running"
"Protected","SISTEMANOTIFICA","SistemaNotificaciones_PRD.ADBancat.hn","","","150.150.60.208","00-50-56-B0-B9-F7","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","6/7/2019 4:50:14 PM","32156","0","0","1","0","0","0","SISTEMANOTIFICA\OPERADOR,SISTEMANOTIFICA\INFADMIN","Not Running"
"Protected","REMESASFTP","remesasftp.atlantida.hn","","","150.150.60.187","00-50-56-B0-80-CC","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","5/28/2019 5:00:08 AM","19870","0","0","0","0","0","0","REMESASFTP\OPERADOR","Not Running"
"Protected","HNPRDPROCINFA","HNPRDPROCINFA.ADBancat.hn","CN=HNPRDPROCINFA, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.135","00-50-56-A8-CE-E0","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","5/28/2019 10:08:04 PM","62534","0","0","0","0","0","0","HNPRDPROCINFA\INFADMIN,ADBANCAT\ACAMADOR","Not Running"
"Protected","IATGUMCAFEE","iatgumcafee.ADBancat.hn","CN=IATGUMCAFEE, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","150.150.60.79","00-50-56-9A-00-44","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","5/29/2019 6:29:53 PM","15509","0","0","2","0","0","0","IATGUMCAFEE\INFADMIN","Not Running"
"Protected","ITGUVCONTA","ITGUVCONTA.ADBancat.hn","CN=ITGUVCONTA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","150.150.60.13","00-50-56-9A-00-10","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Offline","BASA HN SERVERS PRD","8/19/2019 5:53:39 PM","5/29/2019 7:04:15 PM","15544","0","0","0","0","0","0","ITGUVCONTA\INFADMIN","Not Running"
"Protected","APPINT-PREPRD","APPINT-PREPRD","","","10.128.10.20","00-50-56-A8-27-48","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","5/30/2019 8:47:12 AM","44409","0","0","1","0","0","0","APPINT-PREPRD\OPERADOR","Not Running"
"Protected","HNDESPOMBAPP","HNDESPOMBAPP.ADBancat.hn","CN=HNDESPOMBAPP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.115","00-50-56-B0-5A-23","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","6/3/2019 9:26:43 PM","58853","0","0","0","0","0","0","HNDESPOMBAPP\ODHADM,HNDESPOMBAPP\SAPINSTALL,ADBANCAT\GLOPEZM","Not Running"
"Protected","HNPRDABAWEB","HNPRDABAWEB.ADBancat.hn","CN=HNPRDABAWEB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.15","00-50-56-A8-A1-F6","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS PRD","6/11/2019 6:04:32 PM","6/3/2019 9:37:17 PM","56465","0","0","0","0","0","0","HNPRDABAWEB\ADMINISTRATOR","Not Running"
"Protected","HNDESPOMCBAPP","HNDESPOMCBAPP.ADBancat.hn","CN=HNDESPOMCBAPP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.119","00-50-56-B0-51-5D","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","6/3/2019 10:37:55 PM","55241","0","0","0","0","0","0","HNDESPOMCBAPP\CDHADM,ADBANCAT\GLOPEZM,HNDESPOMCBAPP\INFADMIN,HNDESPOMCBAPP\SAPINSTALL","Not Running"
"Protected","HNQASPOCRMAPP","HNQASPOCRMAPP.ADBancat.hn","CN=HNQASPOCRMAPP, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.80","00-50-56-B0-B5-3C","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","6/4/2019 4:31:33 PM","55501","0","0","0","0","0","0","ADBANCAT\JGAGUILAR,ADBANCAT\JAROSALES,HNQASPOCRMAPP\OQHADM,ADBANCAT\GLOPEZM,HNQASPOCRMAPP\SAPINSTALL","Not Running"
"Protected","HNQASPOCRAPP2","HNQASPOCRAPP2.ADBancat.hn","CN=HNQASPOCRAPP2, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.81","00-50-56-B0-B6-EF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","6/4/2019 4:42:53 PM","48850","0","0","0","0","0","0","HNQASPOCRAPP2\CQHADM,HNQASPOCRAPP2\SAPINSTALL,ADBANCAT\GLOPEZM","Not Running"
"Protected","VSRV-PARISPROD","VSRV-PARISPROD.ADBancat.hn","CN=VSRV-PARISPROD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.147","00-50-56-B0-BC-37","2.0.1530","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS PRD","","5/22/2019 2:18:20 AM","11668","0","0","3","0","0","0","VSRV-PARISPROD\OPERADOR","Not Running"
"Protected","HNQASMONITOR_AP","HNQASMONITOR_APP.ADBancat.hn","","","10.128.254.71","00-50-56-A8-9A-FF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD, BASA HN SERVERS QAS","","5/24/2019 10:10:12 PM","103012","0","0","13","0","0","0","HNQASMONITOR_AP\INFADMIN","Not Running"
"Protected","VSRVQASBLZERP","VSRVQASBLZERP","","","150.150.70.51","00-50-56-B0-9D-77","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS SAP","6/4/2019 4:37:44 AM","5/26/2019 3:31:43 AM","38600","0","0","1","0","0","0","VSRVQASBLZERP\QABADM","Not Running"
"Protected","ACH-P","ACH-P","","","150.150.60.197","00-50-56-B0-35-5A","2.0.1510","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:57 PM","5/20/2019 3:25:58 AM","14554","0","0","2","0","0","0","ACH-P\OPERADOR","Not Running"
"Protected","HNPRDDOCUCENTRO","HNPRDDOCUCENTRO_APP.ADBancat.hn","","","10.128.0.102","00-50-56-A8-7B-8E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","5/16/2019 5:03:04 PM","27889","0","0","0","0","0","0","ADBANCAT\DARIVERA","Not Running"
"Protected","jtellerdb-qa","jtellerdb-qa","","","150.150.60.225","00-50-56-A8-FA-3A","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Online","BASA HN SERVERS PRD","","5/8/2019 5:52:34 PM","10131","0","0","0","0","0","10","","Not Running"
"Protected","HNPRDSAMCOMPLIA","HNPRDSAMCOMPLIANCE_APP.ADBancat.hn","","","10.128.0.129","00-50-56-A8-25-C7","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","5/13/2019 8:12:55 PM","45830","0","0","0","0","0","1","ADBANCAT\LMIRON,ADBANCAT\MGARCIA","Not Running"
"Protected","NIPRDPELOM_DMZ","NIPRDPELOM_DMZ.ADBancat.hn","CN=NIPRDPELOM_DMZ, CN=Computers, DC=ADBancat, DC=hn","","10.128.0.153","00-50-56-A8-B2-B8","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","4/24/2019 12:26:37 AM","4/24/2019 12:08:33 AM","30655","0","0","0","0","0","0","TEMPLATE\INFADMIN","Not Running"
"Protected","NIPRDPELOM_DB","NIPRDPELOM_DB.ADBancat.hn","CN=NIPRDPELOM_DB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.14.10","00-50-56-A8-B5-11","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","4/25/2019 9:48:13 PM","52399","0","0","0","0","0","0","NIPRDPELOM_DB\CONSULTOR,NIPRDPELOM_DB\INFADMIN","Not Running"
"Protected","VSRVEDPREPORTER","VSRVEDPREPORTER.ADBancat.hn","CN=VSRVEDPREPORTER, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.192","00-50-56-B0-0F-CB","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","5/6/2019 11:16:21 AM","32685","0","0","0","0","0","0","VSRVEDPREPORTER\INFADMIN,VSRVEDPREPORTER\EDPADMIN","Not Running"
"Protected","VSRVEDPVPOS","VSRVEDPVPOS","","","150.150.60.122","00-50-56-9A-00-65","2.0.1530","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","Online","BASA HN SERVERS PRD","","5/6/2019 11:22:25 AM","34571","0","0","0","0","0","0","VSRVEDPVPOS\EDPADMIN","Not Running"
"Protected","VSRVEDPAUT","VSRVEDPAUT","","","150.150.60.102","00-50-56-9A-00-8D","2.0.1530","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","Online","BASA HN SERVERS PRD","","5/6/2019 11:30:37 AM","34876","0","0","0","0","0","0","VSRVEDPAUT\EDPADMIN","Not Running"
"Protected","VSRVEDPCARD","VSRVEDPCARD","","","150.150.60.101","00-50-56-9A-00-8B","2.0.1530","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","Online","BASA HN SERVERS PRD","","5/6/2019 11:42:11 AM","218612","0","0","0","0","0","0","VSRVEDPCARD\EDPADMIN,VSRVEDPCARD\INFADMIN","Not Running"
"Protected","VSRV-TERM-MAST","VSRV-TERM-MAST","","","150.150.60.47","00-50-56-B0-2A-27","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","5/6/2019 12:08:28 PM","31680","0","0","1","0","0","0","VSRV-TERM-MAST\OPERADOR","Not Running"
"Protected","jtdb01","jtdb01","","","150.150.60.44","00-50-56-B0-78-B0","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Online","BASA HN SERVERS PRD","","5/6/2019 8:06:25 PM","10130","0","0","0","0","0","10","","Not Running"
"Protected","VSRVSQL3ROS","VSRVSQL3ROS","","","150.150.60.46","00-50-56-9A-00-5C","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS PRD","","5/8/2019 8:05:08 AM","40725","0","0","1","0","0","0","VSRVSQL3ROS\CARROYO,VSRVSQL3ROS\INFADMIN","Not Running"
"Protected","SQL-PCI","SQL-PCI","","","150.150.60.184","00-50-56-B0-02-6F","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","5/8/2019 8:15:44 AM","37160","0","0","1","0","0","0","SQL-PCI\INFADMIN","Not Running"
